user,sku,category,query,click_time,query_time
d9c425cf14e5588ab2d14eee19dfcb7b0f102461,7959033,abcat0701002,grand theft auto,51:41.4,51:20.3
d9c8c1e2d9af9cb5fbc0221cde2a0ebe708ae62c,2467183,abcat0701002,gears of war 3,14:05.1,13:30.6
d9c95565771e45e290fe63f462c710597c2082a0,2173065,abcat0701002,Batman arkuym asylum,50:28.2,50:17.7
d9cc2ae63c179aadadf116f7a2e2e2549c82612f,2704058,abcat0701002,fifa xbox 360,09:36.4,09:04.7
d9ccab9f20f82097fe5001d01e915d0c6c3611f5,2670133,abcat0701002,Modern warfare,07:24.5,07:05.7
d9ce1830c73408a4160fc60509b856eae24e1e51,1989198,abcat0701002,War in the north,43:06.3,42:55.8
d9cee73b4ec157502be7268c3a93a8203e78e489,9902347,abcat0701002,Blackops,27:23.7,24:59.6
d9d50006600768509471a9ec35a615447ab634ca,9902347,abcat0701002,Black ops xbox360,11:32.3,10:37.1
d9d62c29dbe4f495d70ca1e0e07e85a40f5f8019,9854804,abcat0701002,xbox,07:04.6,06:40.2
d9da322908f9e690b0946d67ceba42d7b3bee035,2670133,abcat0701002,call of duty block ops,39:06.8,35:58.7
d9dffd8e893d1f3657965043a3e60995c26ed357,2375195,abcat0701002,madden 12,08:25.8,06:54.3
d9e32fc6f0083a545a0c033302affb64f57e3dec,2802508,abcat0701002,just dance xbox,25:09.8,24:52.4
d9e4341b7181a164b583523b236bd11908a3ad4d,2095189,abcat0701002,Skyrim,18:43.2,18:33.8
d9e6c453330bc91821e3bbd4abec15fe29ef9820,2897116,abcat0701002,dance central 2,09:22.1,09:14.4
d9ea8bab17f280f645bc02d3b01860c72a636e8f,2628429,abcat0701002,LaborDay_VideoGames_20110902,53:05.3,52:46.1
d9eb05d5e98b75e3a7431c0a870f854baf4567d7,2467183,abcat0701002,Gears,38:07.8,37:12.1
d9efc19f387895f570c191534bab87fef73cfa4a,2173065,abcat0701002,batman arkham city,49:17.7,49:03.2
d9f1414dc97d4cda72bb4cf7ab48cf8c15881cca,2375195,abcat0701002,madden,27:17.2,26:48.4
d9f1b9a8aedb59d8c9db30197aefd0a151f93058,2541184,abcat0701002,dead island,20:52.3,20:42.2
d9f3af816bac9e6f67eb66dd4d7097fd649f799b,1228939,abcat0701002,SummerSale_LicensedMerch_20110826,39:07.0,36:00.9
d9f4a54b3d722eb0603bc032caa6f3902855ff07,3021387,abcat0701002,wwe 12,18:07.0,14:55.6
d9f5121f6aa3cbb053bc1b6204428d9c050b0456,2670133,abcat0701002,mw3,12:15.2,10:39.5
d9f5326608f51724980aad6ba61303bafe14fd23,1208468,abcat0701002,Kinect games,16:38.7,14:37.6
d9f7d66dbf74f93b7c2733af7233675e8d39cddc,2107458,abcat0701002,battlefield 3,52:15.3,52:05.5
d9f97229796a917e92ca31ef4a63693667e47f7a,2945052,abcat0701002,Modern warfare 3,23:53.0,23:11.9
d9ff7c187ed714d0055117e376a827e758bc1bb5,1228939,abcat0701002,xbox 360,13:33.1,13:07.0
d9ffe5a6fd294b96d134fc3c2e515e7c0336aceb,3001046,abcat0701002,saints row,50:10.6,48:12.5
da015ce4c0a9425f3f51e4688d6fa42b1dffcaab,9328943,abcat0701002,rock band,10:08.5,10:02.1
da018417e226e249021054ae73908df769644a7e,2807036,abcat0701002,NHL 12,51:03.4,50:56.4
da05dfee2a66773f15acee783b06007d2d1b379f,2704058,abcat0701002,fifa 12,21:22.2,20:59.5
da06ee05b54e089f6cee09d26027a1a24b37366a,9713872,abcat0701002,Microsoft office 2007 ultimate,13:29.8,12:36.7
da06fcebbf613ad8a1660c0647992fe7a6ac88b8,2173065,abcat0701002,Arkham city,59:43.9,59:36.6
da099159e77671fb05d2a6a54226dafef8ab582c,9854804,abcat0701002,Gears of War 3,25:49.9,24:39.3
da0ac538ec651b6c90fa8b3f2922252dc7a3a0a5,2953607,abcat0701002,forza 4,36:47.6,36:32.7
da0ac538ec651b6c90fa8b3f2922252dc7a3a0a5,2945052,abcat0701002,modern warfare 3 harden edition,21:10.3,20:21.5
da0b7f86d7c26a4ce3bfa6be20fc5c823671658e,2173065,abcat0701002,batman arkham city,31:40.0,31:02.8
da0bc2cfd75153e174623e2760f96bba3b0c2142,2095189,abcat0701002,Infrared flashlight,12:58.0,09:50.2
da0c289f2cad321082df46c7363f4cd7f990b397,2173065,abcat0701002,Arkham city,22:08.7,21:25.6
da0ce3b241a2d0ff45d145033fad95d92fdd5e03,2897116,abcat0701002,Dance central 2,42:09.1,41:55.0
da0e58e3fa32990847f9e9abb4e8deb595633112,2173065,abcat0701002,Batman,43:47.0,43:31.4
da0f565cd94332d1c4bcf1d62709ac23080353d0,3046603,abcat0701002,batman,21:47.4,21:22.7
da10e1ebf9abf43e41e778f19a521e222219d77c,3559505,abcat0701002,red dead redemption,13:46.3,10:41.3
da12ad185c8d270fa857a2b1b56b252bcb0ec176,3552327,abcat0701002,Dragon ball ultimate tenkaichi,15:19.2,15:05.1
da1349ad8387442c99a5f9541139afc5452b8b95,1066551,abcat0701002,Wwe 12,09:03.3,08:33.9
da1349ad8387442c99a5f9541139afc5452b8b95,3021387,abcat0701002,Wwe 12,10:06.8,08:33.9
da13d62e37fa4d09258be3f81739d39427352ded,2833031,abcat0701002,Call of duty black ops,50:59.4,50:04.1
da13d62e37fa4d09258be3f81739d39427352ded,9254111,abcat0701002,Halo 3,52:25.6,52:07.4
da13d62e37fa4d09258be3f81739d39427352ded,7294661,abcat0701002,Halo 3,52:48.6,52:07.4
da15b4c2559c8945b210a4830ff70c81fbfb8dff,2953607,abcat0701002,Forza 4,53:38.4,53:30.5
da15d0a14ed06c3ff74c7900984f3c02352caf8f,2541184,abcat0701002,deqd island,52:20.2,51:53.3
da171cc024bc502893229f9c639ddc522f0388cc,2833031,abcat0701002,Call of duty,02:04.6,01:25.0
da1779aed6fecad7fa8510333a06462f60df1ad7,2541184,abcat0701002,Dead island,10:40.8,10:17.7
da1c38e49df04698267fea90422891553f7d2689,9865018,abcat0701002,Skate 3,03:13.2,02:57.1
da1cbd930d4ff3f288a69d5f892f004f916629c4,9166797,abcat0701002,resident evil,49:29.7,48:27.0
da1cbd930d4ff3f288a69d5f892f004f916629c4,2737171,abcat0701002,resident evil,51:26.8,48:27.0
da1fdaf66ebf07acb64780c56b83fcf9f8e76b23,2107458,abcat0701002,Battlefield 3,24:52.8,24:36.8
da204cb89da411c29f70a9be26cefdeac92af03b,2467183,abcat0701002,xbox,32:57.8,28:53.6
da24775267fca2831284544f2bf1aa73c57e64c0,2467129,abcat0701002,Gears of war 3,11:38.3,10:50.3
da25d8e00ae62652074efbab544f19b534ac3e2b,1251132,abcat0701002,deus ex,58:39.3,58:20.5
da27afa76fa816392cffb6f95d917c72a1bdf931,2107458,abcat0701002,Battlefield 3,23:05.7,22:56.2
da285ca5ac3f4afc3e23d964157a867767539240,9902347,abcat0701002,Call of duty,17:52.6,17:43.6
da28f05b1eefc794eaf443c9659d75c46287fa4f,1228939,abcat0701002,Rage,25:59.0,25:54.4
da29b26e8b70b4fc6997a9fc2e5504b8b76921b8,1078792,abcat0701002,x box games,37:38.3,34:14.7
da2ca283f8b13069c257c0b42e44ab23418f7d79,1228939,abcat0701002,Rage,49:24.1,49:08.8
da2d08334fff5225b50f7b62a1611c84f4f07748,9461183,abcat0701002,final fantasy,03:49.2,03:21.8
da2d8bd9fda98ffae4315c60262e37a18f2e5411,2032076,abcat0701002,gears of war,01:01.0,59:19.6
da2ecc6bcb6d04dc17c1e5413811401d94db36f3,1092494,abcat0701002,driver san fransico relase date,18:17.2,18:03.2
da2f80602cd8ea6b2451367cee82db4e88edcda7,1092494,abcat0701002,Driver,12:57.7,11:08.0
da2f9cc7f02ab01c807366ed794d909b8f9bbea5,1161734,abcat0701002,nba 2k11,04:36.7,04:28.4
da30626c305aea545dbac6894e7e588f0e3b002d,2375195,abcat0701002,madden xbox,09:35.9,09:08.8
da323ecf465062c2eadde2eab609aa9ccf43a2f5,2670133,abcat0701002,Mw3,54:34.0,54:26.3
da32f1dbdc207d7d88acf417ac7f790b7a5b6ab3,2467183,abcat0701002,Gears of war 3 epic edition,22:57.1,22:44.9
da3414f4241d6360a75471ff195ee24f4e5e06b1,2078113,abcat0701002,xbox,48:04.5,46:54.4
da37687a5845268e449ac81697bfbf575faba342,3088387,abcat0701002,Ultimate marvel,09:53.5,09:49.5
da3b04afa46767f40611660ce6b6f35e71b5fbb1,1078792,abcat0701002,Mortal kombat,28:30.0,28:16.5
da3b9703c5b3cd5a1202891d47014ea8cabe08bd,2856517,abcat0701002,Halo,28:54.7,26:36.2
da3b9703c5b3cd5a1202891d47014ea8cabe08bd,2856544,abcat0701002,Halo,29:08.5,26:36.2
da3d46e85be84ffca4bba1f9301a5da042c060aa,2541184,abcat0701002,Dead island,11:54.8,10:48.4
da3e25baef4e6536742971cb49ce324bde106836,9854668,abcat0701002,halo reach,39:26.3,38:00.6
da3e8af800a326b7a5bc4ed855bfa6e11004f082,2107458,abcat0701002,battlefield 3,10:25.2,10:15.1
da3e8eaff0efffd097295d6dbde035ac05f273de,2541184,abcat0701002,Dead island,28:01.3,27:37.4
da407e395aae2a674c9b158d964706cfd71adc2d,2945052,abcat0701002,Call of duty hardened edition,33:04.3,32:57.6
da408ca478a7e7066ce8cbb7b30049dd17bcf776,2633149,abcat0701002,Rockstar,45:12.7,43:41.0
da408ca478a7e7066ce8cbb7b30049dd17bcf776,2633103,abcat0701002,Rocksmith,46:14.9,46:08.1
da4337953dcf73929ff0f5418e2716fc6b094fd6,9707935,abcat0701002,Ufc,00:24.0,59:58.5
da4337953dcf73929ff0f5418e2716fc6b094fd6,2340293,abcat0701002,NCAA 12,52:54.1,52:18.1
da4337953dcf73929ff0f5418e2716fc6b094fd6,9927328,abcat0701002,Batman Arkum asylum,17:46.4,17:32.6
da4337953dcf73929ff0f5418e2716fc6b094fd6,1228939,abcat0701002,Forza 4,05:58.8,05:16.4
da439c9c418bf093b9c2d8559d83be0ff41b33b4,9460736,abcat0701002,Forzq,54:41.2,54:15.2
da468dc45c4e114d8e096c97d1d86ae752ba232c,1579138,abcat0701002,NBA,47:30.5,47:07.6
da468dc45c4e114d8e096c97d1d86ae752ba232c,1161734,abcat0701002,NBA,47:32.9,47:07.6
da48c0f12e57749ffbec355d92670bf4b7990835,1161734,abcat0701002,NBA 2k11,54:26.9,53:39.6
da4938dddeb2e3f4e064fdf01233dc4445eaf197,1580049,abcat0701002,Games,34:10.2,30:41.0
da4a668547717b0aeb9294a68165a86a35632b44,1228939,abcat0701002,Rage,03:35.7,03:19.9
da4b5fe9c2723c7faee4222d5aa3333b936e66d8,2670133,abcat0701002,mw3,53:38.5,53:09.8
da50ddc16b936c94527fe854a94a9a80f7ddd5d9,9854804,abcat0701002,Geaes of war,56:28.2,56:18.2
da50ddc16b936c94527fe854a94a9a80f7ddd5d9,2670133,abcat0701002,Geaes of war,56:54.9,56:18.2
da51cb0d54ffec388c8382b49a2251a30202cc49,2541184,abcat0701002,dead island,14:34.7,14:25.0
da52a0f61d3b0e444158bdf5fe1d65bb07e7a2fd,2802508,abcat0701002,Just dance 3,32:10.4,31:38.3
da53a6dfff0993fe71d23d6cc683f34ba7ea3125,2613542,abcat0701002,assassins creed revalations,57:36.5,56:10.0
da587343126d9a31bb59e828806f92210548c6b6,9854804,abcat0701002,gears of war 3,32:27.1,32:17.8
da5a702fc9941f7bb8570ad9c9bb2a4796890c4c,9854804,abcat0701002,gears of war 3,49:59.3,49:36.9
da5beee10d432b08300d7fce5c11bc1f52e12f8f,2945052,abcat0701002,mw3 limited edition,00:08.0,59:57.1
da5c29b71db1c128b9815a276b1014ee543a919d,9902347,abcat0701002,Xbox,37:25.5,37:08.0
da5d62eb1a88d9264c673288da0518323c94dab4,2802508,abcat0701002,just dance xbox,28:23.1,28:13.4
da5db442437ddadc4d6f94015722af2dd702c362,2107458,abcat0701002,battle field,17:49.2,17:37.8
da5e0b4e13ac8f47de4001d07ab3b52b604915e7,2173065,abcat0701002,batman arkyham city,30:23.0,30:05.1
da62cd867b0348c8a6291f0b2e6aa1e9acb3f10b,9854804,abcat0701002,Gears of war 3,51:39.8,51:13.2
da62ea9db00250f6e414251b15309404db4301c8,2173065,abcat0701002,Batman Arkhangelsk city,54:04.9,53:27.5
da62ea9db00250f6e414251b15309404db4301c8,3046603,abcat0701002,Batman Arkham city,55:10.1,54:40.9
da6344ba2b4d21d3abff3756ca1519b5ca998b42,2107458,abcat0701002,Battlefield 3,02:35.6,02:22.5
da66ddaddda1a34b6068767d2472c2d6519977d6,2833031,abcat0701002,Call of duty,37:06.4,36:38.4
da68e8d583d0348422106c8f0ed8a7eb05e5246c,2107458,abcat0701002,Battlefield,35:47.2,35:28.4
da691002f5500da83a5bfaba2b9e480c4d8b1fa1,2541184,abcat0701002,the league,30:59.5,28:57.2
da6964f1135296c184f1cb2113260f8d9ab4eb4f,2807036,abcat0701002,NHL 12,57:21.3,56:48.6
da69cbb64c4e8b441e5f2c15c96adc429ed95899,9122683,abcat0701002,prince,57:59.8,57:01.5
da6a9e3898d1bf2359b776e811d4727bf89284e0,3244621,abcat0701002,skyrim,56:18.9,55:43.8
da6b4b7f6604a3583f13ce4b48c73107863c69bd,2095189,abcat0701002,Skyrm,57:35.0,57:25.9
da6c2a7ac764d8e5ad5616d376ac9954aedacc74,2897116,abcat0701002,dance central 2,42:28.1,41:55.3
da6d43185acc26d2f31c7ad99879869322af829d,3455398,abcat0701002,xbox elite,55:30.2,54:47.2
da6fe9f35a5a35b5934c502fef48fdd7fa50f341,2541184,abcat0701002,Dead island,55:41.6,55:32.1
da708871876dbf01c3aa118805cc233495aa3403,2807036,abcat0701002,NHL 12,36:43.6,36:20.0
da71a630f0e06ca25acb0945d5a79698e1a9e301,9854804,abcat0701002,20110801_GOW3,33:51.6,33:10.2
da7339b9cbdcfbf4b338d7160a38e6cee48485d3,2977637,abcat0701002,Nba 2k12,24:03.3,22:57.4
da73c5bf00588995e605ce94dc747e39a7a32cc4,2977637,abcat0701002,nba 2k12,18:03.5,16:29.0
da74f06c9912f9928bd2f2128b1067b9adc22039,9902347,abcat0701002,Xbox kinect,20:08.3,18:57.2
da75eeb75ad5609509cd469cf302b9840e685cbf,2078113,abcat0701002,xbox360,49:19.3,49:04.5
da7955661e308313a42bf9e574727573f2c33748,3447362,abcat0701002,Dance central,19:28.6,15:32.1
da7a45e8d1f07375de49f971f014723b46e96754,2375195,abcat0701002,Madden,37:39.5,36:44.0
da7b3b7d53bbf9e50bc11cdf671799e9b22f910a,2541184,abcat0701002,dead island,19:29.0,19:00.5
da7bc33d1ac82035dbf6a1152949d4bbe80a4e0a,1182175,abcat0701002,battlefield 2,49:09.2,48:07.3
da7e7f48d96be00474abe25eac5a78d3902a095d,2107458,abcat0701002,Battlefield 3,09:56.7,09:28.9
da8068e7fc214b1b7a302e6f51ce4a8df9cd96d3,2663112,abcat0701002,Dirt 3,06:03.9,05:59.9
da849b363807cf8fa0b75865ac08841ab65eea6c,2758085,abcat0701002,Dark souls,27:10.0,26:32.8
da8530c8d3fedda60261aca4fdff0056f97f8c69,2802508,abcat0701002,Dance party 3,11:45.5,09:09.3
da859c332ab4778aea94ec0dc5f76eb657aeecf5,2670133,abcat0701002,Mw3,38:07.5,37:55.9
da85c459bf682d50237d79058c87d0b685c3aa45,9254111,abcat0701002,halo 3,32:31.0,31:51.6
da86c36dca05bde8ee29950fec17633054f2599f,1251132,abcat0701002,deus,40:16.5,39:19.3
da87bf61391cc083f3fb7416c2a362f3a97684d3,9791614,abcat0701002,nfl 11,08:23.0,07:48.5
da888961c34b18aee2b6f1e43b08ef647fa0d8da,1078792,abcat0701002,Mortal kombat,41:05.7,40:12.5
da894f68454728d25167a288491e728ce0ced1b1,2977637,abcat0701002,nba 2k12,54:51.2,54:35.0
da894f68454728d25167a288491e728ce0ced1b1,2173065,abcat0701002,batman arkham,02:08.2,00:40.8
da8a741a8a6f8c81903bd132567a79099fc3267c,2945052,abcat0701002,Modern warfare 3,23:19.9,22:38.1
da8da7e0fc7c7482e988feebafbe3963f19d9b9c,2375195,abcat0701002,Kinect,37:00.2,35:41.0
da8e208a2b5744212c20174257ef5f374360566b,2375195,abcat0701002,games,59:14.7,58:16.7
da8e706b46b661103d0562712dcd08ee9ee98336,9166797,abcat0701002,resident evil,41:14.1,41:09.1
da8ea24614fb89d015f9f73531ee118dedd996d7,2977637,abcat0701002,MBA 2k12,47:42.5,47:37.3
da904f8ebefe775c3090602747d0a5ab82c96cde,1511584,abcat0701002,Gta 4,09:08.6,08:02.2
da9358ae21c050964bf52a98f8ab0571f542396f,2541184,abcat0701002,dead island,57:30.2,57:19.5
da9453177264af7a029abdc27b9b880227b5349d,2467183,abcat0701002,assassins creed,53:28.5,51:43.2
da94a395511243df5ecc225476e5b8b07d466609,9854804,abcat0701002,Gears of war 3,46:39.7,46:03.0
da98857ba85b4b9bb05752a781f9ad75063442ee,9854668,abcat0701002,halo reach,01:06.1,00:44.5
da9c6fba80b887a2ca2963b8029811bf2702461a,2078113,abcat0701002,xbox games,46:57.0,46:11.8
da9cee285c6739c77c2d76cdf485eb32ccdf975d,2977637,abcat0701002,nba 2k12,06:07.4,05:31.5
da9e74a3f7b4132a8c6ee06f5d7b161011399152,3001046,abcat0701002,saints row,26:18.0,22:04.6
da9fa45c0f119f70016a379a073cc74514899e57,9854804,abcat0701002,gears of war,26:55.7,26:26.4
daa0726a4139dc2015ed174f76e7542f3b007c34,2953607,abcat0701002,forza 4,35:28.7,35:00.4
daa0726a4139dc2015ed174f76e7542f3b007c34,2078113,abcat0701002,forza 4,36:10.1,35:00.4
daa253e8130ee9b3d656de344c3b027f8d9b78de,2078113,abcat0701002,Forza 4,49:59.7,49:53.3
daa43c8f8b253a45da2e72114258c437ad7b23be,2541184,abcat0701002,dead island,14:22.2,11:40.1
daa4addc21d965da8a978c2af929a41f1397f381,1816073,abcat0701002,pirates,05:18.2,04:18.2
daa65f112cbec864eb79f1a3b04dc1a5be0803b6,2758085,abcat0701002,Dark souls strategy guide,23:33.3,23:01.4
daa723103192997aa127509ce12a2dd8e0d3a9b2,2670133,abcat0701002,Modern warfare 3,00:42.5,00:01.3
daa97acff2b3105a1e24d7f15e6b95c97ca2329b,1228939,abcat0701002,rage,25:23.1,25:15.1
daac76fe816e993ead9ef567efa6b1a4e05e7c2d,2670133,abcat0701002,Mw3,59:01.2,58:46.5
daad83d06fda1b849ec8e501982aeed7906c8963,9854804,abcat0701002,xbox 360 games,22:20.2,22:00.5
daaedc78bec00ed517e5c0069751dbd968a3be63,2078113,abcat0701002,Forza 4,31:55.2,31:44.3
dab0488cdd00cc075a9847699f3b11d0b149f308,2807036,abcat0701002,nhl 12,14:04.2,13:51.8
dab38fa742d6bf66a007439358cdb6ba366dad9d,8323593,abcat0701002,mass effect,53:49.1,52:35.8
dab3ff39deed959feabd0863b0a16ffd309442f4,3244621,abcat0701002,Elder scrolls,24:15.4,22:28.5
dab98c8d28879d3c7c6482ee73629fcc9a7f76da,3487029,abcat0701002,tropico 4,34:13.3,33:15.4
dab98c8d28879d3c7c6482ee73629fcc9a7f76da,2643215,abcat0701002,tropico 4,34:41.8,33:15.4
dabb355c7ec1b54d88fe58811d0ad11fc33c522a,1207275,abcat0701002,Saints row,37:31.0,37:13.9
dabb516b8599137b0ff8f5b4ad57480429d8c7d4,9854804,abcat0701002,Gears of war,09:32.7,09:04.2
dabe24d7ce291658cc859582326b77df17b08b13,2173065,abcat0701002,Batman,47:12.5,47:06.9
dabe278e3396cd4f673942bca32973f44ebca62e,2945052,abcat0701002,Modern warfare 3,37:17.9,36:47.0
dabe912053a1e943288495c31df9c6bd81236288,1580049,abcat0701002,dance central,15:34.9,15:16.8
dabf7e2005f12e618a97a06d6a534766f3ce7cc3,2107458,abcat0701002,Battlefield 3,52:59.3,52:50.9
dabfa1e0a23e2f9498a64db5a76d3cbcff18c31a,9927328,abcat0701002,arkham asylum,14:04.1,13:26.2
dabffc964102e7d0b16b8613d567613133b78fdb,1228939,abcat0701002,rage,49:14.4,49:05.1
dabffc964102e7d0b16b8613d567613133b78fdb,2856544,abcat0701002,rage,49:36.3,49:05.1
dac00a93fcb91b0c81c2fbb851afdb177d584830,2945052,abcat0701002,Modern warfare 3,29:36.6,28:49.6
dac0e33df80dd59ff2f9ba9878b260de423321ef,9865018,abcat0701002,Skate 3,28:29.0,28:20.6
dac427cf7136012d5732f393e9449c3cfc6e95f4,3071408,abcat0701002,spiderman,49:47.8,49:31.0
dac4bf98a985d6fbae715021522fc2f13faf5e6b,2541184,abcat0701002,dead island,08:50.6,08:44.4
dac4ce6b8ad17fcbd4f4ca6c6dc14cdb4fee646f,2541184,abcat0701002,Dead island xbox,42:01.8,41:21.3
dac7a25eb7aa7dce737fe20b42c4fd36a7041b7c,2856517,abcat0701002,Halo,37:16.7,32:47.4
dac89d34826845784862f1898fca220ceeca813f,9936089,abcat0701002,Xbox360 memory cards,54:05.8,50:35.3
dacb32ab62add1435229110a9f476791cab1bbb5,2670133,abcat0701002,Mw3,09:15.4,08:59.9
dacbaddd3bbb2b309f35429232e755b2257ceb55,9854668,abcat0701002,Halo reach,29:27.2,29:08.7
daccb2f1b56cc0356614d8edb75a3175968f81f4,1515341,abcat0701002,Zumba,45:40.5,44:44.8
dacf4fc855e37cbf951e0276f13ff0c44d7bf442,2897055,abcat0701002,Kinect,13:46.3,12:13.7
dacfa8411d6fd0f4735d9ce9541f9c9fd3046dbd,2856465,abcat0701002,madden nfl,28:09.9,27:32.1
dacfa8411d6fd0f4735d9ce9541f9c9fd3046dbd,2842602,abcat0701002,madden nfl,28:26.5,27:32.1
dad0f40c355badc112260eb47749664c4d11b649,2107458,abcat0701002,Battlefield 3,03:30.9,03:14.7
dad2978776cf63c27bac29936293a12edcfe82e3,2807036,abcat0701002,NHL 12,55:35.2,55:19.3
dad5ebebceb07eb1a2184ae756360b8f5311e428,2945052,abcat0701002,modern warfare 3,23:20.3,22:55.0
dadd1aa512aa044e4f4941ecec53ef1484449e68,3001046,abcat0701002,saints row,26:55.9,26:27.7
dadf1a08d83c377b7ff0a0d026bd8299a0ec37af,2107458,abcat0701002,Battle field 3,33:58.9,33:27.2
dadf5271e39cd1636d4508487c8731485cfc4b4a,2467183,abcat0701002,Gears of war 3,05:26.3,04:39.2
dae239089c6415e84c764dca1ad7b5e7063dcfb9,2670133,abcat0701002,modern warfare 3,21:43.4,20:23.4
dae6bf2ed1d1d853c985cbfce637f05f2e3312ae,9276473,abcat0701002,call of duty modern warfair,55:22.7,54:36.8
dae6bf2ed1d1d853c985cbfce637f05f2e3312ae,2945052,abcat0701002,call of duty modern warfair,56:22.7,54:36.8
dae7cf1a981e6bf34595c598002bbd99793b8797,2670133,abcat0701002,call of duty,18:08.4,16:08.6
dae7ebbe5ef66d2a54951fc03b07c9ec48ab9873,2945052,abcat0701002,Mw3 elite,19:20.9,15:26.2
dae9f0d5e5d72ca4f18bb43138a978f0683c6c3a,2628429,abcat0701002,child of eden,20:44.9,20:32.4
daecaec9f81189670a7cb09344b6f985e05580f7,2541184,abcat0701002,dead island,56:00.2,55:15.4
daecdaf40e5401e3d3b832b8f4d90d27e0e6ab37,2758085,abcat0701002,2622037 2127204 2127213 2121716 2138291,27:21.9,22:51.2
daf018d91c0d5ce3207ab926a802c6e26511b1fc,2078113,abcat0701002,xbox,09:24.3,09:01.9
daf1a12f8025eebab7467bb3c5a3e2b370732e73,2823899,abcat0701002,Kinect sport,12:06.6,10:35.2
daf5fd85eb19dc61075390d8db29032510c5d38f,2375195,abcat0701002,madden 2012,47:43.7,47:12.0
daf8c8ed2d0953cf1a987bac9b37641ee336b52f,2107458,abcat0701002,Battlefield 3,16:26.1,16:20.2
daf9b30b9ffce6246636896f8848998fb15e548e,1228939,abcat0701002,Rage,17:06.4,16:54.6
dafa7368f63684c14d30790780ee4633d2f6cc3c,2758085,abcat0701002,Dark souls,11:12.5,10:58.3
dafa7368f63684c14d30790780ee4633d2f6cc3c,9854804,abcat0701002,Dark souls,14:11.6,10:58.3
dafc7b6c9cc224f55134f97c9844748c3a855408,2897055,abcat0701002,kinect,35:51.8,35:40.9
dafd70ae0957f53932a398c05abf10a984a78fb5,3455398,abcat0701002,xbox elite,29:05.6,28:42.8
db00e2da847f27e60276beeda203fadc6ad28b7c,2670133,abcat0701002,Gears of War 3,15:23.6,14:55.1
db014210308051cd4d02c2d422ae5d923d0e80ca,9854804,abcat0701002,Gears of war,17:00.2,16:48.2
db0391af229ebb216c8b9428f5e02b56d5f775b1,9902347,abcat0701002,black ops,49:38.1,47:20.9
db039d5c21a811a2f5b948ffcb951088a6554faf,9276473,abcat0701002,Modern,24:49.5,24:42.4
db05354b4385be7019e2a373d2610c162ddfd49c,9854804,abcat0701002,gears of war,18:29.9,17:57.8
db06ebba9b52d9d5d05f05273e8630c60abfea09,1078792,abcat0701002,mortal kombat,25:05.6,24:44.5
db07711c0b9c0e8d23f6da60e8ab508b61518aa9,9927328,abcat0701002,Spiderman xbox,39:09.1,37:21.2
db08fafa3fc172c34e345e64d81a0dffbb1945f7,2107458,abcat0701002,battlefield 3,07:43.6,06:02.3
db0b13534ccbd5a3591bca0fa0bee29f5b266bcd,2945052,abcat0701002,Modern warfare 3,50:00.6,49:42.4
db0b64ecd41b0b261c5c6d85c013022400d016c8,2977637,abcat0701002,NBA 2k12,31:48.1,31:41.2
db123ee7314207ce112ae04c839848f3288258f2,2670133,abcat0701002,xbox 360,00:16.7,58:28.1
db12d0a4b7a1e73dc835d14eb86b7a7388565abc,9955514,abcat0701002,star wars,04:17.1,04:10.8
db150b259d13e00d6ce16036ccd8bed22f7a9bc2,2107458,abcat0701002,Battlefield 3,33:00.3,31:20.8
db15f586874626ce3869d19fa1e97fc398c1384b,9854804,abcat0701002,Gears of war,22:33.0,22:13.8
db160a4dac56e3d285f41d0bff7f92c60a863025,2541184,abcat0701002,dead island,36:02.7,35:31.1
db1663368020ebedecf152ac96860accbafb3fa4,9854804,abcat0701002,Gears of war,19:39.6,19:24.3
db1663368020ebedecf152ac96860accbafb3fa4,2467129,abcat0701002,Gears of war,20:10.3,19:24.3
db1663368020ebedecf152ac96860accbafb3fa4,2467183,abcat0701002,Gears of war,20:37.7,19:24.3
db18b45751c7d2099ebc9537ec1f36a4389ec731,9854804,abcat0701002,20110801_GOW3,14:32.0,14:05.8
db18d8d97ae76613553fc9f51fbb5416442e1de9,2173065,abcat0701002,Batman Arkham,40:59.5,40:44.7
db270a90ec9fc6b16a7dffa16afdf9784f7ec2ba,2173065,abcat0701002,Batman,43:18.4,43:10.3
db28df4da78875871bca66faca2053a2cbaace6b,2613542,abcat0701002,assassins creed,12:23.5,11:27.0
db2b9426750e5acc939d06f34d68ddca471823e2,2107458,abcat0701002,battlefield,20:52.7,20:40.9
db2c54b7f47da2c86f3d9ad372b8ea365293e1cb,2670133,abcat0701002,modern warfare 3,05:09.3,00:40.4
db2ddf1d22b5a0a910b2f7e40a2c54e1b44d62c3,2953607,abcat0701002,Forza 4,58:24.1,58:15.2
db2ddf1d22b5a0a910b2f7e40a2c54e1b44d62c3,3001046,abcat0701002,Forza 4,59:36.7,58:15.2
db2ddf1d22b5a0a910b2f7e40a2c54e1b44d62c3,2467129,abcat0701002,Forza 4,00:31.2,58:15.2
db2e94cacdcbc1b28d09ea50a11cad1edbdfed0a,2078113,abcat0701002,Forza 4,48:47.4,48:34.2
db3281b4b1d60aa4bfb4217ee877fb0af678c4b2,2107458,abcat0701002,Battlefieldb3,50:00.2,49:48.6
db38e664c86f1252a50779699b032c8e3628fd6c,3447104,abcat0701002,oblivion,57:11.0,56:15.3
